Tarih,Ülke,Onaylananlar,Ölenler,İyileşenler
44107,Cameroon,2,0,0
44138,Cameroon,2,0,0
44168,Cameroon,2,0,0
3/13/20,Cameroon,2,0,0
3/14/20,Cameroon,2,0,0
3/15/20,Cameroon,2,0,0
3/16/20,Cameroon,4,0,0
3/17/20,Cameroon,10,0,0
3/18/20,Cameroon,10,0,0
3/19/20,Cameroon,13,0,0
3/20/20,Cameroon,20,0,0
3/21/20,Cameroon,27,0,0
3/22/20,Cameroon,40,0,0
3/23/20,Cameroon,56,0,0
3/24/20,Cameroon,66,0,0
3/25/20,Cameroon,75,1,2
3/26/20,Cameroon,75,1,2
3/27/20,Cameroon,91,2,2
3/28/20,Cameroon,91,2,2
3/29/20,Cameroon,139,6,5
3/30/20,Cameroon,139,6,5
3/31/20,Cameroon,193,6,5
43834,Cameroon,233,6,10
43865,Cameroon,306,7,10
43894,Cameroon,509,8,17
43925,Cameroon,555,9,17
43955,Cameroon,650,9,17
43986,Cameroon,658,9,17
44016,Cameroon,658,9,43
44047,Cameroon,730,10,60
44078,Cameroon,730,10,60
44108,Cameroon,820,12,98
44139,Cameroon,820,12,98
44169,Cameroon,820,12,98
4/13/20,Cameroon,820,12,98
4/14/20,Cameroon,848,14,130
4/15/20,Cameroon,848,17,165
4/16/20,Cameroon,996,22,164
4/17/20,Cameroon,996,22,164
4/18/20,Cameroon,1017,22,177
4/19/20,Cameroon,1017,42,305
4/20/20,Cameroon,1163,42,305
4/21/20,Cameroon,1163,43,329
4/22/20,Cameroon,1163,43,397
4/23/20,Cameroon,1334,43,668
4/24/20,Cameroon,1430,43,668
4/25/20,Cameroon,1518,53,697
4/26/20,Cameroon,1621,56,786
4/27/20,Cameroon,1705,58,805
1/22/20,Canada,0,0,0
1/23/20,Canada,0,0,0
1/24/20,Canada,0,0,0
1/25/20,Canada,0,0,0
1/26/20,Canada,1,0,0
1/27/20,Canada,1,0,0
1/28/20,Canada,2,0,0
1/29/20,Canada,2,0,0
1/30/20,Canada,2,0,0
1/31/20,Canada,4,0,0
43832,Canada,4,0,0
43863,Canada,4,0,0
43892,Canada,4,0,0
43923,Canada,4,0,0
43953,Canada,5,0,0
43984,Canada,5,0,0
44014,Canada,7,0,0
44045,Canada,7,0,0
44076,Canada,7,0,0
44106,Canada,7,0,0
44137,Canada,7,0,0
44167,Canada,7,0,1
2/13/20,Canada,7,0,1
2/14/20,Canada,7,0,1
2/15/20,Canada,7,0,1
2/16/20,Canada,7,0,1
2/17/20,Canada,8,0,1
2/18/20,Canada,8,0,1
2/19/20,Canada,8,0,1
2/20/20,Canada,8,0,1
2/21/20,Canada,9,0,3
2/22/20,Canada,9,0,3
2/23/20,Canada,9,0,3
2/24/20,Canada,10,0,3
2/25/20,Canada,11,0,3
2/26/20,Canada,11,0,3
2/27/20,Canada,13,0,6
2/28/20,Canada,14,0,6
2/29/20,Canada,20,0,6
43833,Canada,24,0,6
43864,Canada,27,0,6
43893,Canada,30,0,6
43924,Canada,33,0,6
43954,Canada,37,0,6
43985,Canada,49,0,6
44015,Canada,54,0,8
44046,Canada,64,0,8
44077,Canada,77,1,8
44107,Canada,79,1,8
44138,Canada,108,1,8
44168,Canada,117,1,8
3/13/20,Canada,193,1,8
3/14/20,Canada,198,1,8
3/15/20,Canada,252,1,8
3/16/20,Canada,415,4,9
3/17/20,Canada,478,5,9
3/18/20,Canada,657,8,9
3/19/20,Canada,800,9,9
3/20/20,Canada,943,12,9
3/21/20,Canada,1277,19,10
3/22/20,Canada,1469,21,10
3/23/20,Canada,2088,25,10
3/24/20,Canada,2790,26,110
3/25/20,Canada,3251,30,183
3/26/20,Canada,4042,38,184
3/27/20,Canada,4682,54,256
3/28/20,Canada,5576,61,466
3/29/20,Canada,6280,64,466
3/30/20,Canada,7398,80,466
3/31/20,Canada,8527,101,1592
43834,Canada,9560,109,1324
43865,Canada,11284,139,1735
43894,Canada,12437,179,2175
43925,Canada,12978,218,2577
43955,Canada,15756,259,3012
43986,Canada,16563,339,3256
44016,Canada,17872,375,3791
44047,Canada,19141,407,4154
44078,Canada,20654,503,5162
44108,Canada,22059,557,5855
44139,Canada,23316,654,6589
44169,Canada,24299,714,7123
4/13/20,Canada,25680,781,7758
4/14/20,Canada,27035,901,8210
4/15/20,Canada,28209,1008,8966
4/16/20,Canada,30809,1259,9698
4/17/20,Canada,32814,1356,10545
4/18/20,Canada,34356,1401,10964
4/19/20,Canada,35633,1565,11847
4/20/20,Canada,37658,1727,12543
4/21/20,Canada,39402,1910,13188
4/22/20,Canada,41663,2078,14454
4/23/20,Canada,43299,2241,14761
4/24/20,Canada,44919,2402,15149
4/25/20,Canada,46371,2571,16013
4/26/20,Canada,48033,2687,16883
4/27/20,Canada,49616,2841,18268
1/22/20,Central African Republic,0,0,0
1/23/20,Central African Republic,0,0,0
1/24/20,Central African Republic,0,0,0
1/25/20,Central African Republic,0,0,0
1/26/20,Central African Republic,0,0,0
1/27/20,Central African Republic,0,0,0
1/28/20,Central African Republic,0,0,0
1/29/20,Central African Republic,0,0,0
1/30/20,Central African Republic,0,0,0
1/31/20,Central African Republic,0,0,0
43832,Central African Republic,0,0,0
43863,Central African Republic,0,0,0
43892,Central African Republic,0,0,0
43923,Central African Republic,0,0,0
43953,Central African Republic,0,0,0
43984,Central African Republic,0,0,0
44014,Central African Republic,0,0,0
44045,Central African Republic,0,0,0
44076,Central African Republic,0,0,0
44106,Central African Republic,0,0,0
44137,Central African Republic,0,0,0
44167,Central African Republic,0,0,0
2/13/20,Central African Republic,0,0,0
2/14/20,Central African Republic,0,0,0
2/15/20,Central African Republic,0,0,0
2/16/20,Central African Republic,0,0,0
2/17/20,Central African Republic,0,0,0
2/18/20,Central African Republic,0,0,0
2/19/20,Central African Republic,0,0,0
2/20/20,Central African Republic,0,0,0
2/21/20,Central African Republic,0,0,0
2/22/20,Central African Republic,0,0,0
2/23/20,Central African Republic,0,0,0
2/24/20,Central African Republic,0,0,0
2/25/20,Central African Republic,0,0,0
2/26/20,Central African Republic,0,0,0
2/27/20,Central African Republic,0,0,0
2/28/20,Central African Republic,0,0,0
2/29/20,Central African Republic,0,0,0
43833,Central African Republic,0,0,0
43864,Central African Republic,0,0,0
43893,Central African Republic,0,0,0
43924,Central African Republic,0,0,0
43954,Central African Republic,0,0,0
43985,Central African Republic,0,0,0
44015,Central African Republic,0,0,0
44046,Central African Republic,0,0,0
44077,Central African Republic,0,0,0
44107,Central African Republic,0,0,0
44138,Central African Republic,0,0,0
44168,Central African Republic,0,0,0
3/13/20,Central African Republic,0,0,0
3/14/20,Central African Republic,0,0,0
3/15/20,Central African Republic,1,0,0
3/16/20,Central African Republic,1,0,0
3/17/20,Central African Republic,1,0,0
3/18/20,Central African Republic,1,0,0
3/19/20,Central African Republic,1,0,0
3/20/20,Central African Republic,3,0,0
3/21/20,Central African Republic,3,0,0
3/22/20,Central African Republic,3,0,0
3/23/20,Central African Republic,3,0,0
3/24/20,Central African Republic,3,0,0
3/25/20,Central African Republic,3,0,0
3/26/20,Central African Republic,3,0,0
3/27/20,Central African Republic,3,0,0
3/28/20,Central African Republic,3,0,0
3/29/20,Central African Republic,3,0,0
3/30/20,Central African Republic,3,0,0
3/31/20,Central African Republic,3,0,0
43834,Central African Republic,3,0,0
43865,Central African Republic,3,0,0
43894,Central African Republic,8,0,0
43925,Central African Republic,8,0,0
43955,Central African Republic,8,0,0
43986,Central African Republic,8,0,0
44016,Central African Republic,8,0,0
44047,Central African Republic,8,0,0
44078,Central African Republic,8,0,0
44108,Central African Republic,8,0,0
44139,Central African Republic,8,0,0
44169,Central African Republic,8,0,0
4/13/20,Central African Republic,11,0,3
4/14/20,Central African Republic,11,0,4
4/15/20,Central African Republic,12,0,4
4/16/20,Central African Republic,12,0,4
4/17/20,Central African Republic,12,0,4
4/18/20,Central African Republic,12,0,4
4/19/20,Central African Republic,12,0,4
4/20/20,Central African Republic,12,0,4
4/21/20,Central African Republic,14,0,10
4/22/20,Central African Republic,14,0,10
4/23/20,Central African Republic,16,0,10
4/24/20,Central African Republic,16,0,10
4/25/20,Central African Republic,16,0,10
4/26/20,Central African Republic,19,0,10
4/27/20,Central African Republic,19,0,10
1/22/20,Chad,0,0,0
1/23/20,Chad,0,0,0
1/24/20,Chad,0,0,0
1/25/20,Chad,0,0,0
1/26/20,Chad,0,0,0
1/27/20,Chad,0,0,0
1/28/20,Chad,0,0,0
1/29/20,Chad,0,0,0
1/30/20,Chad,0,0,0
1/31/20,Chad,0,0,0
43832,Chad,0,0,0
43863,Chad,0,0,0
43892,Chad,0,0,0
43923,Chad,0,0,0
43953,Chad,0,0,0
43984,Chad,0,0,0
44014,Chad,0,0,0
44045,Chad,0,0,0
44076,Chad,0,0,0
44106,Chad,0,0,0
44137,Chad,0,0,0
44167,Chad,0,0,0
2/13/20,Chad,0,0,0
2/14/20,Chad,0,0,0
2/15/20,Chad,0,0,0
2/16/20,Chad,0,0,0
2/17/20,Chad,0,0,0
2/18/20,Chad,0,0,0
2/19/20,Chad,0,0,0
2/20/20,Chad,0,0,0
2/21/20,Chad,0,0,0
2/22/20,Chad,0,0,0
2/23/20,Chad,0,0,0
2/24/20,Chad,0,0,0
2/25/20,Chad,0,0,0
2/26/20,Chad,0,0,0
2/27/20,Chad,0,0,0
2/28/20,Chad,0,0,0
2/29/20,Chad,0,0,0
43833,Chad,0,0,0
43864,Chad,0,0,0
43893,Chad,0,0,0
43924,Chad,0,0,0
43954,Chad,0,0,0
43985,Chad,0,0,0
44015,Chad,0,0,0
44046,Chad,0,0,0
44077,Chad,0,0,0
44107,Chad,0,0,0
44138,Chad,0,0,0
44168,Chad,0,0,0
3/13/20,Chad,0,0,0
3/14/20,Chad,0,0,0
3/15/20,Chad,0,0,0
3/16/20,Chad,0,0,0
3/17/20,Chad,0,0,0
3/18/20,Chad,0,0,0
3/19/20,Chad,1,0,0
3/20/20,Chad,1,0,0
3/21/20,Chad,1,0,0
3/22/20,Chad,1,0,0
3/23/20,Chad,1,0,0
3/24/20,Chad,3,0,0
3/25/20,Chad,3,0,0
3/26/20,Chad,3,0,0
3/27/20,Chad,3,0,0
3/28/20,Chad,3,0,0
3/29/20,Chad,3,0,0
3/30/20,Chad,5,0,0
3/31/20,Chad,7,0,0
43834,Chad,7,0,0
43865,Chad,8,0,0
43894,Chad,8,0,0
43925,Chad,9,0,0
43955,Chad,9,0,0
43986,Chad,9,0,0
44016,Chad,10,0,2
44047,Chad,10,0,2
44078,Chad,11,0,2
44108,Chad,11,0,2
44139,Chad,11,0,2
44169,Chad,18,0,2
4/13/20,Chad,23,0,2
4/14/20,Chad,23,0,2
4/15/20,Chad,23,0,2
4/16/20,Chad,27,0,5
4/17/20,Chad,27,0,5
4/18/20,Chad,33,0,8
4/19/20,Chad,33,0,8
4/20/20,Chad,33,0,8
4/21/20,Chad,33,0,8
4/22/20,Chad,33,0,8
4/23/20,Chad,33,0,8
4/24/20,Chad,40,0,8
4/25/20,Chad,46,0,15
4/26/20,Chad,46,0,15
4/27/20,Chad,46,0,15
1/22/20,Chile,0,0,0
1/23/20,Chile,0,0,0
1/24/20,Chile,0,0,0
1/25/20,Chile,0,0,0
1/26/20,Chile,0,0,0
1/27/20,Chile,0,0,0
1/28/20,Chile,0,0,0
1/29/20,Chile,0,0,0
1/30/20,Chile,0,0,0
1/31/20,Chile,0,0,0
43832,Chile,0,0,0
43863,Chile,0,0,0
43892,Chile,0,0,0
43923,Chile,0,0,0
43953,Chile,0,0,0
43984,Chile,0,0,0
44014,Chile,0,0,0
44045,Chile,0,0,0
44076,Chile,0,0,0
44106,Chile,0,0,0
44137,Chile,0,0,0
44167,Chile,0,0,0
2/13/20,Chile,0,0,0
2/14/20,Chile,0,0,0
2/15/20,Chile,0,0,0
2/16/20,Chile,0,0,0
2/17/20,Chile,0,0,0
2/18/20,Chile,0,0,0
2/19/20,Chile,0,0,0
2/20/20,Chile,0,0,0
2/21/20,Chile,0,0,0
2/22/20,Chile,0,0,0
2/23/20,Chile,0,0,0
2/24/20,Chile,0,0,0
2/25/20,Chile,0,0,0
2/26/20,Chile,0,0,0
2/27/20,Chile,0,0,0
2/28/20,Chile,0,0,0
2/29/20,Chile,0,0,0
43833,Chile,0,0,0
43864,Chile,0,0,0
43893,Chile,1,0,0
43924,Chile,1,0,0
43954,Chile,4,0,0
43985,Chile,4,0,0
44015,Chile,4,0,0
44046,Chile,8,0,0
44077,Chile,8,0,0
44107,Chile,13,0,0
44138,Chile,23,0,0
44168,Chile,23,0,0
3/13/20,Chile,43,0,0
3/14/20,Chile,61,0,0
3/15/20,Chile,74,0,0
3/16/20,Chile,155,0,0
3/17/20,Chile,201,0,0
3/18/20,Chile,238,0,0
3/19/20,Chile,238,0,0
3/20/20,Chile,434,0,6
3/21/20,Chile,537,0,6
3/22/20,Chile,632,1,8
3/23/20,Chile,746,2,8
3/24/20,Chile,922,2,17
3/25/20,Chile,1142,3,22
3/26/20,Chile,1306,4,22
3/27/20,Chile,1610,5,43
3/28/20,Chile,1909,6,61
3/29/20,Chile,2139,7,75
3/30/20,Chile,2449,8,156
3/31/20,Chile,2738,12,156
43834,Chile,3031,16,234
43865,Chile,3404,18,335
43894,Chile,3737,22,427
43925,Chile,4161,27,528
43955,Chile,4471,34,618
43986,Chile,4815,37,728
44016,Chile,5116,43,898
44047,Chile,5546,48,1115
44078,Chile,5972,57,1274
44108,Chile,6501,65,1571
44139,Chile,6927,73,1864
44169,Chile,7213,80,2059
4/13/20,Chile,7525,82,2367
4/14/20,Chile,7917,92,2646
4/15/20,Chile,8273,94,2937
4/16/20,Chile,8807,105,3299
4/17/20,Chile,9252,116,3621
4/18/20,Chile,9730,126,4035
4/19/20,Chile,10088,133,4338
4/20/20,Chile,10507,139,4676
4/21/20,Chile,10832,147,4969
4/22/20,Chile,11296,160,5386
4/23/20,Chile,11812,168,5804
4/24/20,Chile,12306,174,6327
4/25/20,Chile,12858,181,6746
4/26/20,Chile,13331,189,7024
4/27/20,Chile,13813,198,7327
1/22/20,China,548,17,28
1/23/20,China,643,18,30
1/24/20,China,920,26,36
1/25/20,China,1406,42,39
1/26/20,China,2075,56,49
1/27/20,China,2877,82,58
1/28/20,China,5509,131,101
1/29/20,China,6087,133,120
1/30/20,China,8141,171,135
1/31/20,China,9802,213,214
43832,China,11891,259,275
43863,China,16630,361,463
43892,China,19716,425,614
43923,China,23707,491,843
43953,China,27440,563,1115
43984,China,30587,633,1477
44014,China,34110,718,1999
44045,China,36814,805,2596
44076,China,39829,905,3219
44106,China,42354,1012,3918
44137,China,44386,1112,4636
44167,China,44759,1117,5082
2/13/20,China,59895,1369,6217
2/14/20,China,66358,1521,7977
2/15/20,China,68413,1663,9298
2/16/20,China,70513,1766,10755
2/17/20,China,72434,1864,12462
2/18/20,China,74211,2003,14206
2/19/20,China,74619,2116,15962
2/20/20,China,75077,2238,18014
2/21/20,China,75550,2238,18704
2/22/20,China,77001,2443,22699
2/23/20,China,77022,2445,23187
2/24/20,China,77241,2595,25015
2/25/20,China,77754,2665,27676
2/26/20,China,78166,2717,30084
2/27/20,China,78600,2746,32930
2/28/20,China,78928,2790,36329
2/29/20,China,79356,2837,39320
43833,China,79932,2872,42162
43864,China,80136,2914,44854
43893,China,80261,2947,47450
43924,China,80386,2983,50001
43954,China,80537,3015,52292
43985,China,80690,3044,53944
44015,China,80770,3072,55539
44046,China,80823,3100,57388
44077,China,80860,3123,58804
44107,China,80887,3139,60181
44138,China,80921,3161,61644
44168,China,80932,3172,62901
3/13/20,China,80945,3180,64196
3/14/20,China,80977,3193,65660
3/15/20,China,81003,3203,67017
3/16/20,China,81033,3217,67910
3/17/20,China,81058,3230,68798
3/18/20,China,81102,3241,69755
3/19/20,China,81156,3249,70535
3/20/20,China,81250,3253,71266
3/21/20,China,81305,3259,71857
3/22/20,China,81435,3274,72362
3/23/20,China,81498,3274,72814
3/24/20,China,81591,3281,73280
3/25/20,China,81661,3285,73773
3/26/20,China,81782,3291,74181
3/27/20,China,81897,3296,74720
3/28/20,China,81999,3299,75100
3/29/20,China,82122,3304,75582
3/30/20,China,82198,3308,75923
3/31/20,China,82279,3309,76206
43834,China,82361,3316,76405
43865,China,82432,3322,76565
43894,China,82511,3326,76760
43925,China,82543,3330,76946
43955,China,82602,3333,77207
43986,China,82665,3335,77310
44016,China,82718,3335,77410
44047,China,82809,3337,77567
44078,China,82883,3339,77679
44108,China,82941,3340,77791
44139,China,83014,3343,77877
44169,China,83134,3343,77956
4/13/20,China,83213,3345,78039
4/14/20,China,83306,3345,78200
4/15/20,China,83356,3346,78311
4/16/20,China,83403,3346,78401
4/17/20,China,83760,4636,77552
4/18/20,China,83787,4636,77614
4/19/20,China,83805,4636,77690
4/20/20,China,83817,4636,77745
4/21/20,China,83853,4636,77799
4/22/20,China,83868,4636,77861
4/23/20,China,83884,4636,77983
4/24/20,China,83899,4636,78109
4/25/20,China,83909,4636,78175
4/26/20,China,83912,4637,78277
4/27/20,China,83918,4637,78374
1/22/20,Colombia,0,0,0
1/23/20,Colombia,0,0,0
1/24/20,Colombia,0,0,0
1/25/20,Colombia,0,0,0
1/26/20,Colombia,0,0,0
1/27/20,Colombia,0,0,0
1/28/20,Colombia,0,0,0
1/29/20,Colombia,0,0,0
1/30/20,Colombia,0,0,0
1/31/20,Colombia,0,0,0
43832,Colombia,0,0,0
43863,Colombia,0,0,0
43892,Colombia,0,0,0
43923,Colombia,0,0,0
43953,Colombia,0,0,0
43984,Colombia,0,0,0
44014,Colombia,0,0,0
44045,Colombia,0,0,0
44076,Colombia,0,0,0
44106,Colombia,0,0,0
44137,Colombia,0,0,0
44167,Colombia,0,0,0
2/13/20,Colombia,0,0,0
2/14/20,Colombia,0,0,0
2/15/20,Colombia,0,0,0
2/16/20,Colombia,0,0,0
2/17/20,Colombia,0,0,0
2/18/20,Colombia,0,0,0
2/19/20,Colombia,0,0,0
2/20/20,Colombia,0,0,0
2/21/20,Colombia,0,0,0
2/22/20,Colombia,0,0,0
2/23/20,Colombia,0,0,0
2/24/20,Colombia,0,0,0
2/25/20,Colombia,0,0,0
2/26/20,Colombia,0,0,0
2/27/20,Colombia,0,0,0
2/28/20,Colombia,0,0,0
2/29/20,Colombia,0,0,0
43833,Colombia,0,0,0
43864,Colombia,0,0,0
43893,Colombia,0,0,0
43924,Colombia,0,0,0
43954,Colombia,0,0,0
43985,Colombia,1,0,0
44015,Colombia,1,0,0
44046,Colombia,1,0,0
44077,Colombia,1,0,0
44107,Colombia,3,0,0
44138,Colombia,9,0,0
44168,Colombia,9,0,0
3/13/20,Colombia,13,0,0
3/14/20,Colombia,22,0,0
3/15/20,Colombia,34,0,0
3/16/20,Colombia,54,0,0
3/17/20,Colombia,65,0,1
3/18/20,Colombia,93,0,1
3/19/20,Colombia,102,0,1
3/20/20,Colombia,128,0,1
3/21/20,Colombia,196,0,1
3/22/20,Colombia,231,2,3
3/23/20,Colombia,277,3,3
3/24/20,Colombia,378,3,6
3/25/20,Colombia,470,4,8
3/26/20,Colombia,491,6,8
3/27/20,Colombia,539,6,10
3/28/20,Colombia,608,6,10
3/29/20,Colombia,702,10,10
3/30/20,Colombia,798,12,15
3/31/20,Colombia,906,16,31
43834,Colombia,1065,17,39
43865,Colombia,1161,19,55
43894,Colombia,1267,25,55
43925,Colombia,1406,32,85
43955,Colombia,1485,35,88
43986,Colombia,1579,46,88
44016,Colombia,1780,50,100
44047,Colombia,2054,54,123
44078,Colombia,2223,69,174
44108,Colombia,2473,80,197
44139,Colombia,2709,100,214
44169,Colombia,2776,109,270
4/13/20,Colombia,2852,112,319
4/14/20,Colombia,2979,127,354
4/15/20,Colombia,3105,131,452
4/16/20,Colombia,3233,144,550
4/17/20,Colombia,3439,153,634
4/18/20,Colombia,3439,153,634
4/19/20,Colombia,3792,179,711
4/20/20,Colombia,3977,189,804
4/21/20,Colombia,4149,196,804
4/22/20,Colombia,4356,206,870
4/23/20,Colombia,4561,215,927
4/24/20,Colombia,4881,225,1003
4/25/20,Colombia,5142,233,1067
4/26/20,Colombia,5379,244,1133
4/27/20,Colombia,5597,253,1210
1/22/20,Congo (Brazzaville),0,0,0
1/23/20,Congo (Brazzaville),0,0,0
1/24/20,Congo (Brazzaville),0,0,0
1/25/20,Congo (Brazzaville),0,0,0
1/26/20,Congo (Brazzaville),0,0,0
1/27/20,Congo (Brazzaville),0,0,0
1/28/20,Congo (Brazzaville),0,0,0
1/29/20,Congo (Brazzaville),0,0,0
1/30/20,Congo (Brazzaville),0,0,0
1/31/20,Congo (Brazzaville),0,0,0
43832,Congo (Brazzaville),0,0,0
43863,Congo (Brazzaville),0,0,0
43892,Congo (Brazzaville),0,0,0
43923,Congo (Brazzaville),0,0,0
43953,Congo (Brazzaville),0,0,0
43984,Congo (Brazzaville),0,0,0
44014,Congo (Brazzaville),0,0,0
44045,Congo (Brazzaville),0,0,0
44076,Congo (Brazzaville),0,0,0
44106,Congo (Brazzaville),0,0,0
44137,Congo (Brazzaville),0,0,0
44167,Congo (Brazzaville),0,0,0
2/13/20,Congo (Brazzaville),0,0,0
2/14/20,Congo (Brazzaville),0,0,0
2/15/20,Congo (Brazzaville),0,0,0
2/16/20,Congo (Brazzaville),0,0,0
2/17/20,Congo (Brazzaville),0,0,0
2/18/20,Congo (Brazzaville),0,0,0
2/19/20,Congo (Brazzaville),0,0,0
2/20/20,Congo (Brazzaville),0,0,0
2/21/20,Congo (Brazzaville),0,0,0
2/22/20,Congo (Brazzaville),0,0,0
2/23/20,Congo (Brazzaville),0,0,0
2/24/20,Congo (Brazzaville),0,0,0
2/25/20,Congo (Brazzaville),0,0,0
2/26/20,Congo (Brazzaville),0,0,0
2/27/20,Congo (Brazzaville),0,0,0
2/28/20,Congo (Brazzaville),0,0,0
2/29/20,Congo (Brazzaville),0,0,0
43833,Congo (Brazzaville),0,0,0
43864,Congo (Brazzaville),0,0,0
43893,Congo (Brazzaville),0,0,0
43924,Congo (Brazzaville),0,0,0
43954,Congo (Brazzaville),0,0,0
43985,Congo (Brazzaville),0,0,0
44015,Congo (Brazzaville),0,0,0
44046,Congo (Brazzaville),0,0,0
44077,Congo (Brazzaville),0,0,0
44107,Congo (Brazzaville),0,0,0
44138,Congo (Brazzaville),0,0,0
44168,Congo (Brazzaville),0,0,0
3/13/20,Congo (Brazzaville),0,0,0
3/14/20,Congo (Brazzaville),0,0,0
3/15/20,Congo (Brazzaville),1,0,0
3/16/20,Congo (Brazzaville),1,0,0
3/17/20,Congo (Brazzaville),1,0,0
3/18/20,Congo (Brazzaville),1,0,0
3/19/20,Congo (Brazzaville),3,0,0
3/20/20,Congo (Brazzaville),3,0,0
3/21/20,Congo (Brazzaville),3,0,0
3/22/20,Congo (Brazzaville),3,0,0
3/23/20,Congo (Brazzaville),4,0,0
3/24/20,Congo (Brazzaville),4,0,0
3/25/20,Congo (Brazzaville),4,0,0
3/26/20,Congo (Brazzaville),4,0,0
3/27/20,Congo (Brazzaville),4,0,0
3/28/20,Congo (Brazzaville),4,0,0
3/29/20,Congo (Brazzaville),19,0,0
3/30/20,Congo (Brazzaville),19,0,0
3/31/20,Congo (Brazzaville),19,0,0
43834,Congo (Brazzaville),19,0,0
43865,Congo (Brazzaville),22,2,2
43894,Congo (Brazzaville),22,2,2
43925,Congo (Brazzaville),22,2,2
43955,Congo (Brazzaville),45,5,2
43986,Congo (Brazzaville),45,5,2
44016,Congo (Brazzaville),45,5,2
44047,Congo (Brazzaville),45,5,2
44078,Congo (Brazzaville),60,5,5
44108,Congo (Brazzaville),60,5,5
44139,Congo (Brazzaville),60,5,5
44169,Congo (Brazzaville),60,5,5
4/13/20,Congo (Brazzaville),60,5,5
4/14/20,Congo (Brazzaville),60,5,5
4/15/20,Congo (Brazzaville),117,5,11
4/16/20,Congo (Brazzaville),117,5,11
4/17/20,Congo (Brazzaville),143,6,11
4/18/20,Congo (Brazzaville),143,6,11
4/19/20,Congo (Brazzaville),143,6,11
4/20/20,Congo (Brazzaville),160,6,16
4/21/20,Congo (Brazzaville),165,6,16
4/22/20,Congo (Brazzaville),186,6,16
4/23/20,Congo (Brazzaville),186,6,16
4/24/20,Congo (Brazzaville),200,6,19
4/25/20,Congo (Brazzaville),200,6,19
4/26/20,Congo (Brazzaville),200,6,19
4/27/20,Congo (Brazzaville),200,6,19
1/22/20,Congo (Kinshasa),0,0,0
1/23/20,Congo (Kinshasa),0,0,0
1/24/20,Congo (Kinshasa),0,0,0
1/25/20,Congo (Kinshasa),0,0,0
1/26/20,Congo (Kinshasa),0,0,0
1/27/20,Congo (Kinshasa),0,0,0
1/28/20,Congo (Kinshasa),0,0,0
1/29/20,Congo (Kinshasa),0,0,0
1/30/20,Congo (Kinshasa),0,0,0
1/31/20,Congo (Kinshasa),0,0,0
43832,Congo (Kinshasa),0,0,0
43863,Congo (Kinshasa),0,0,0
43892,Congo (Kinshasa),0,0,0
43923,Congo (Kinshasa),0,0,0
43953,Congo (Kinshasa),0,0,0
43984,Congo (Kinshasa),0,0,0
44014,Congo (Kinshasa),0,0,0
44045,Congo (Kinshasa),0,0,0
44076,Congo (Kinshasa),0,0,0
44106,Congo (Kinshasa),0,0,0
44137,Congo (Kinshasa),0,0,0
44167,Congo (Kinshasa),0,0,0
2/13/20,Congo (Kinshasa),0,0,0
2/14/20,Congo (Kinshasa),0,0,0
2/15/20,Congo (Kinshasa),0,0,0
2/16/20,Congo (Kinshasa),0,0,0
2/17/20,Congo (Kinshasa),0,0,0
2/18/20,Congo (Kinshasa),0,0,0
2/19/20,Congo (Kinshasa),0,0,0
2/20/20,Congo (Kinshasa),0,0,0
2/21/20,Congo (Kinshasa),0,0,0
2/22/20,Congo (Kinshasa),0,0,0
2/23/20,Congo (Kinshasa),0,0,0
2/24/20,Congo (Kinshasa),0,0,0
2/25/20,Congo (Kinshasa),0,0,0
2/26/20,Congo (Kinshasa),0,0,0
2/27/20,Congo (Kinshasa),0,0,0
2/28/20,Congo (Kinshasa),0,0,0
2/29/20,Congo (Kinshasa),0,0,0
43833,Congo (Kinshasa),0,0,0
43864,Congo (Kinshasa),0,0,0
43893,Congo (Kinshasa),0,0,0
43924,Congo (Kinshasa),0,0,0
43954,Congo (Kinshasa),0,0,0
43985,Congo (Kinshasa),0,0,0
44015,Congo (Kinshasa),0,0,0
44046,Congo (Kinshasa),0,0,0
44077,Congo (Kinshasa),0,0,0
44107,Congo (Kinshasa),0,0,0
44138,Congo (Kinshasa),1,0,0
44168,Congo (Kinshasa),1,0,0
3/13/20,Congo (Kinshasa),2,0,0
3/14/20,Congo (Kinshasa),2,0,0
3/15/20,Congo (Kinshasa),2,0,0
3/16/20,Congo (Kinshasa),2,0,0
3/17/20,Congo (Kinshasa),3,0,0
3/18/20,Congo (Kinshasa),4,0,0
3/19/20,Congo (Kinshasa),14,0,0
3/20/20,Congo (Kinshasa),18,0,0
3/21/20,Congo (Kinshasa),23,1,0
3/22/20,Congo (Kinshasa),30,1,0
3/23/20,Congo (Kinshasa),36,1,0
3/24/20,Congo (Kinshasa),45,2,0
3/25/20,Congo (Kinshasa),48,2,0
3/26/20,Congo (Kinshasa),51,3,0
3/27/20,Congo (Kinshasa),51,3,2
3/28/20,Congo (Kinshasa),65,6,2
3/29/20,Congo (Kinshasa),65,6,2
3/30/20,Congo (Kinshasa),81,8,2
3/31/20,Congo (Kinshasa),98,8,2
43834,Congo (Kinshasa),109,9,3
43865,Congo (Kinshasa),134,13,3
43894,Congo (Kinshasa),134,13,3
43925,Congo (Kinshasa),154,18,3
43955,Congo (Kinshasa),154,18,3
43986,Congo (Kinshasa),161,18,5
44016,Congo (Kinshasa),180,18,9
44047,Congo (Kinshasa),180,18,9
44078,Congo (Kinshasa),180,18,9
